,date,open,close,high,low,volume,code
320,2017-04-27,3131.35,3152.19,3155.0,3097.33,211793073.0,sh000001
321,2017-04-28,3144.02,3154.66,3154.73,3136.58,162889899.0,sh000001
322,2017-05-02,3147.23,3143.71,3154.78,3136.54,154222962.0,sh000001
323,2017-05-03,3138.31,3135.35,3148.29,3123.75,163763924.0,sh000001
324,2017-05-04,3127.11,3127.37,3143.82,3111.39,177967485.0,sh000001
325,2017-05-05,3114.77,3103.04,3117.61,3092.09,176213641.0,sh000001
326,2017-05-08,3090.07,3078.61,3093.45,3067.69,180526904.0,sh000001
327,2017-05-09,3064.85,3080.53,3084.21,3056.56,135066674.0,sh000001
328,2017-05-10,3078.17,3052.78,3090.82,3051.59,160794452.0,sh000001
329,2017-05-11,3036.79,3061.5,3063.56,3016.53,191341901.0,sh000001
330,2017-05-12,3054.11,3083.51,3090.49,3051.87,159684099.0,sh000001
331,2017-05-15,3085.93,3090.23,3098.91,3085.93,135660728.0,sh000001
332,2017-05-16,3082.87,3112.96,3113.51,3060.53,173775564.0,sh000001
333,2017-05-17,3107.8,3104.44,3119.58,3101.3,168674158.0,sh000001
334,2017-05-18,3082.33,3090.14,3103.44,3077.96,148620035.0,sh000001
335,2017-05-19,3086.71,3090.63,3095.48,3081.28,129635230.0,sh000001
336,2017-05-22,3087.17,3075.68,3103.94,3063.15,153683730.0,sh000001
337,2017-05-23,3069.39,3061.95,3084.24,3050.84,178310599.0,sh000001
338,2017-05-24,3047.57,3064.08,3064.81,3022.3,139813353.0,sh000001
339,2017-05-25,3055.34,3107.83,3114.66,3052.83,191391841.0,sh000001
340,2017-05-26,3101.29,3110.06,3120.66,3100.39,155923486.0,sh000001
341,2017-05-31,3125.33,3117.18,3143.28,3111.56,152950430.0,sh000001
342,2017-06-01,3108.42,3102.62,3113.52,3097.68,163015719.0,sh000001
343,2017-06-02,3094.23,3105.54,3110.39,3081.85,142504925.0,sh000001
344,2017-06-05,3102.11,3091.66,3105.51,3084.83,132570300.0,sh000001
345,2017-06-06,3084.54,3102.13,3102.86,3078.79,113439963.0,sh000001
346,2017-06-07,3101.76,3140.32,3140.77,3098.95,173229014.0,sh000001
347,2017-06-08,3136.47,3150.33,3153.26,3132.83,152277659.0,sh000001
348,2017-06-09,3147.45,3158.4,3165.92,3146.11,160136334.0,sh000001
349,2017-06-12,3149.53,3139.88,3164.95,3135.31,146729425.0,sh000001
350,2017-06-13,3134.01,3153.74,3155.99,3131.04,128318279.0,sh000001
351,2017-06-14,3146.75,3130.67,3149.17,3125.35,138347042.0,sh000001
352,2017-06-15,3125.59,3132.49,3137.59,3117.08,146954245.0,sh000001
353,2017-06-16,3126.37,3123.17,3134.25,3117.86,129652758.0,sh000001
354,2017-06-19,3122.16,3144.37,3146.77,3121.78,134891758.0,sh000001
355,2017-06-20,3148.02,3140.01,3150.46,3134.61,141191802.0,sh000001
356,2017-06-21,3148.99,3156.21,3157.03,3132.62,136688268.0,sh000001
357,2017-06-22,3152.24,3147.45,3186.98,3146.64,191344006.0,sh000001
358,2017-06-23,3138.44,3157.87,3158.05,3118.09,154843648.0,sh000001
359,2017-06-26,3157.0,3185.44,3187.89,3156.98,173579211.0,sh000001
360,2017-06-27,3183.42,3191.2,3193.46,3172.46,148201198.0,sh000001
361,2017-06-28,3183.63,3173.2,3193.44,3170.79,146516720.0,sh000001
362,2017-06-29,3174.98,3188.06,3188.77,3174.28,128755470.0,sh000001
363,2017-06-30,3176.95,3192.43,3193.24,3171.57,121464543.0,sh000001
364,2017-07-03,3192.0,3195.91,3196.29,3177.02,140305717.0,sh000001
365,2017-07-04,3192.89,3182.8,3193.06,3174.31,141114967.0,sh000001
366,2017-07-05,3179.22,3207.13,3207.31,3174.71,148296483.0,sh000001
367,2017-07-06,3203.86,3212.44,3215.95,3188.77,175809287.0,sh000001
368,2017-07-07,3203.82,3217.96,3219.52,3195.29,176715416.0,sh000001
369,2017-07-10,3208.46,3212.63,3223.34,3203.21,198928010.0,sh000001
370,2017-07-11,3201.52,3203.04,3226.91,3199.22,187837262.0,sh000001
371,2017-07-12,3201.93,3197.54,3215.2,3177.93,186900880.0,sh000001
372,2017-07-13,3192.36,3218.16,3219.27,3190.34,195303611.0,sh000001
373,2017-07-14,3212.03,3222.42,3222.98,3204.85,160126773.0,sh000001
374,2017-07-17,3219.79,3176.46,3230.35,3139.5,266205274.0,sh000001
375,2017-07-18,3159.73,3187.57,3187.67,3150.13,190623060.0,sh000001
376,2017-07-19,3181.4,3230.98,3232.94,3179.73,272420726.0,sh000001
377,2017-07-20,3227.51,3244.86,3246.24,3225.43,232108392.0,sh000001
378,2017-07-21,3236.59,3237.98,3247.71,3231.96,206003251.0,sh000001
379,2017-07-24,3230.9,3250.6,3261.1,3230.07,233056399.0,sh000001
380,2017-07-25,3249.14,3243.69,3261.65,3233.14,205573873.0,sh000001
381,2017-07-26,3244.46,3247.67,3264.85,3228.04,213542005.0,sh000001
382,2017-07-27,3243.76,3249.78,3251.93,3220.64,228485945.0,sh000001
383,2017-07-28,3240.17,3253.24,3256.37,3232.96,182226880.0,sh000001
384,2017-07-31,3252.75,3273.03,3276.95,3251.19,246039440.0,sh000001
385,2017-08-01,3274.37,3292.64,3292.64,3273.5,237194594.0,sh000001
386,2017-08-02,3288.52,3285.06,3305.43,3282.04,266730628.0,sh000001
387,2017-08-03,3279.99,3272.93,3293.37,3262.16,233277004.0,sh000001
388,2017-08-04,3269.32,3262.08,3287.19,3261.31,275906340.0,sh000001
389,2017-08-07,3257.67,3279.46,3280.1,3243.72,231173379.0,sh000001
390,2017-08-08,3277.19,3281.87,3285.48,3269.66,252043537.0,sh000001
391,2017-08-09,3277.81,3275.57,3277.94,3263.85,235597907.0,sh000001
392,2017-08-10,3269.73,3261.75,3282.52,3236.18,240684622.0,sh000001
393,2017-08-11,3237.92,3208.54,3245.12,3200.75,262962995.0,sh000001
394,2017-08-14,3206.04,3237.36,3240.05,3206.04,190346796.0,sh000001
395,2017-08-15,3235.23,3251.26,3263.59,3235.1,182297997.0,sh000001
396,2017-08-16,3247.85,3246.45,3248.78,3228.87,176852051.0,sh000001
397,2017-08-17,3253.85,3268.43,3269.14,3251.46,203622551.0,sh000001
398,2017-08-18,3253.24,3268.72,3275.08,3248.08,191122483.0,sh000001
399,2017-08-21,3274.58,3286.91,3287.52,3270.48,186122483.0,sh000001
400,2017-08-22,3287.61,3290.23,3293.48,3274.94,186537991.0,sh000001
401,2017-08-23,3283.8,3287.7,3299.46,3274.44,179832208.0,sh000001
402,2017-08-24,3287.96,3271.51,3297.99,3266.36,163468937.0,sh000001
403,2017-08-25,3271.46,3331.52,3331.91,3271.46,205839482.0,sh000001
404,2017-08-28,3336.13,3362.65,3375.03,3336.13,257461438.0,sh000001
405,2017-08-29,3362.06,3365.23,3374.59,3354.46,219504535.0,sh000001
406,2017-08-30,3361.82,3363.63,3376.65,3357.08,246863312.0,sh000001
407,2017-08-31,3361.46,3360.81,3367.36,3340.69,234419781.0,sh000001
408,2017-09-01,3365.99,3367.12,3381.93,3358.47,282497584.0,sh000001
409,2017-09-04,3369.72,3379.58,3381.4,3359.13,267427849.0,sh000001
410,2017-09-05,3377.2,3384.32,3390.82,3371.57,216552946.0,sh000001
411,2017-09-06,3372.43,3385.39,3391.01,3364.76,229090785.0,sh000001
412,2017-09-07,3383.63,3365.5,3387.8,3363.18,221118685.0,sh000001
413,2017-09-08,3364.43,3365.24,3380.89,3353.69,198405184.0,sh000001
414,2017-09-11,3365.35,3376.42,3384.81,3360.05,219011019.0,sh000001
415,2017-09-12,3381.49,3379.49,3391.07,3370.85,272910319.0,sh000001
416,2017-09-13,3374.72,3384.15,3387.14,3366.54,194550715.0,sh000001
417,2017-09-14,3383.47,3371.43,3391.64,3361.33,221306487.0,sh000001
418,2017-09-15,3365.15,3353.62,3365.53,3345.33,219765816.0,sh000001
419,2017-09-18,3352.51,3362.86,3371.75,3352.51,190319676.0,sh000001
420,2017-09-19,3365.53,3356.84,3370.4,3344.71,191129691.0,sh000001
421,2017-09-20,3352.18,3366.0,3370.1,3346.54,192196661.0,sh000001
422,2017-09-21,3364.7,3357.81,3377.88,3356.88,197448695.0,sh000001
423,2017-09-22,3347.16,3352.53,3356.45,3334.98,179234007.0,sh000001
424,2017-09-25,3344.59,3341.55,3350.96,3334.94,169621293.0,sh000001
425,2017-09-26,3336.35,3343.58,3347.16,3332.6,132628595.0,sh000001
426,2017-09-27,3340.82,3345.27,3349.69,3340.3,143086945.0,sh000001
427,2017-09-28,3343.84,3339.64,3344.6,3336.18,149444300.0,sh000001
428,2017-09-29,3340.31,3348.94,3357.02,3340.31,144862443.0,sh000001
429,2017-10-09,3403.25,3374.38,3410.17,3366.97,191736057.0,sh000001
430,2017-10-10,3373.34,3382.99,3384.03,3358.8,179423841.0,sh000001
431,2017-10-11,3381.49,3388.28,3395.78,3379.16,181476704.0,sh000001
432,2017-10-12,3385.53,3386.1,3390.2,3372.53,161809380.0,sh000001
433,2017-10-13,3384.49,3390.52,3395.75,3383.24,139954764.0,sh000001
434,2017-10-16,3393.21,3378.47,3400.51,3374.77,174330620.0,sh000001
435,2017-10-17,3373.23,3372.04,3382.41,3365.56,125381725.0,sh000001
436,2017-10-18,3373.53,3381.79,3383.23,3371.92,157228791.0,sh000001
437,2017-10-19,3374.64,3370.17,3378.74,3359.63,158476495.0,sh000001
438,2017-10-20,3363.51,3378.65,3379.77,3360.1,127172851.0,sh000001
439,2017-10-23,3382.28,3380.7,3385.29,3374.71,130846289.0,sh000001
440,2017-10-24,3376.6,3388.25,3388.69,3374.12,139897511.0,sh000001
441,2017-10-25,3384.86,3396.9,3398.3,3382.03,123131222.0,sh000001
442,2017-10-26,3397.52,3407.57,3414.24,3391.45,183768625.0,sh000001
443,2017-10-27,3404.5,3416.81,3421.1,3402.11,170257173.0,sh000001
444,2017-10-30,3413.87,3390.34,3419.73,3357.28,208349286.0,sh000001
445,2017-10-31,3381.0,3393.34,3397.1,3376.12,153498206.0,sh000001
446,2017-11-01,3393.97,3395.91,3410.35,3388.6,180566127.0,sh000001
447,2017-11-02,3391.65,3383.31,3391.65,3372.21,166864267.0,sh000001
448,2017-11-03,3377.74,3371.74,3380.57,3347.36,172714790.0,sh000001
449,2017-11-06,3369.69,3388.17,3389.38,3356.53,154636468.0,sh000001
450,2017-11-07,3389.47,3413.57,3415.15,3387.95,190571746.0,sh000001
451,2017-11-08,3409.15,3415.46,3434.49,3404.88,185436470.0,sh000001
452,2017-11-09,3410.67,3427.79,3428.77,3408.62,158650426.0,sh000001
453,2017-11-10,3423.18,3432.67,3438.79,3414.33,189276503.0,sh000001
454,2017-11-13,3435.18,3447.84,3449.16,3435.08,205389054.0,sh000001
455,2017-11-14,3446.55,3429.55,3450.49,3419.69,196472674.0,sh000001
456,2017-11-15,3416.21,3402.52,3423.75,3396.38,168792076.0,sh000001
457,2017-11-16,3393.19,3399.25,3409.65,3390.59,156684332.0,sh000001
458,2017-11-17,3392.68,3382.91,3403.29,3373.3,249458153.0,sh000001
459,2017-11-20,3361.36,3392.4,3393.11,3337.12,176524683.0,sh000001
460,2017-11-21,3382.36,3410.5,3419.8,3377.6,196871803.0,sh000001
461,2017-11-22,3417.33,3430.46,3442.18,3404.29,213567093.0,sh000001
462,2017-11-23,3425.01,3351.92,3429.42,3342.33,215265393.0,sh000001
463,2017-11-24,3340.38,3353.82,3360.75,3328.33,159569663.0,sh000001
464,2017-11-27,3346.66,3322.23,3347.05,3315.26,166439170.0,sh000001
465,2017-11-28,3311.23,3333.66,3333.8,3300.78,138247799.0,sh000001
466,2017-11-29,3335.57,3337.86,3343.06,3305.57,183805932.0,sh000001
467,2017-11-30,3328.64,3317.19,3340.92,3306.28,156595851.0,sh000001
468,2017-12-01,3315.1,3317.62,3324.52,3302.44,139198300.0,sh000001
469,2017-12-04,3310.38,3309.62,3324.0,3304.1,148053288.0,sh000001
470,2017-12-05,3301.69,3303.68,3315.74,3300.51,208278862.0,sh000001
471,2017-12-06,3291.31,3293.96,3296.2,3254.61,151604452.0,sh000001
472,2017-12-07,3283.28,3272.05,3291.28,3259.16,132105900.0,sh000001
473,2017-12-08,3264.48,3289.99,3297.13,3258.76,133209314.0,sh000001
474,2017-12-11,3290.49,3322.2,3322.67,3288.29,131965984.0,sh000001
475,2017-12-12,3320.31,3280.81,3320.31,3280.33,124604827.0,sh000001
476,2017-12-13,3278.4,3303.04,3304.01,3273.32,111998647.0,sh000001
477,2017-12-14,3302.93,3292.44,3309.53,3282.57,120544235.0,sh000001
478,2017-12-15,3287.53,3266.14,3287.53,3259.39,130940618.0,sh000001
479,2017-12-18,3268.03,3267.92,3280.54,3254.18,120700389.0,sh000001
480,2017-12-19,3266.02,3296.54,3296.94,3266.02,115140134.0,sh000001
481,2017-12-20,3296.74,3287.61,3300.21,3276.12,137745118.0,sh000001
482,2017-12-21,3281.12,3300.06,3309.22,3267.4,142127927.0,sh000001
483,2017-12-22,3297.69,3297.06,3307.33,3293.44,124047326.0,sh000001
484,2017-12-25,3296.21,3280.46,3312.3,3270.44,146893635.0,sh000001
485,2017-12-26,3277.84,3306.12,3307.3,3274.33,142434501.0,sh000001
486,2017-12-27,3302.46,3275.78,3307.08,3270.35,162674890.0,sh000001
487,2017-12-28,3272.29,3296.38,3304.1,3263.73,175371670.0,sh000001
488,2017-12-29,3295.25,3307.17,3308.22,3292.77,141586836.0,sh000001
489,2018-01-02,3314.03,3348.33,3349.05,3314.03,202278860.0,sh000001
490,2018-01-03,3347.74,3369.11,3379.92,3345.29,213836149.0,sh000001
491,2018-01-04,3371.0,3385.71,3392.83,3365.3,206955288.0,sh000001
492,2018-01-05,3386.46,3391.75,3402.07,3380.25,213060681.0,sh000001
493,2018-01-08,3391.55,3409.48,3412.73,3384.56,236165106.0,sh000001
494,2018-01-09,3406.11,3413.9,3417.23,3403.59,191488551.0,sh000001
495,2018-01-10,3414.11,3421.83,3430.21,3398.84,209094997.0,sh000001
496,2018-01-11,3415.58,3425.34,3426.48,3405.64,173812133.0,sh000001
497,2018-01-12,3423.88,3428.94,3435.42,3417.98,174063404.0,sh000001
498,2018-01-15,3428.95,3410.49,3442.5,3402.31,232009283.0,sh000001
499,2018-01-16,3403.47,3436.59,3437.58,3401.96,211475468.0,sh000001
500,2018-01-17,3438.58,3444.67,3465.2,3430.51,261045030.0,sh000001
501,2018-01-18,3449.88,3474.75,3476.55,3448.79,220039555.0,sh000001
502,2018-01-19,3481.62,3487.86,3498.43,3474.29,247536733.0,sh000001
503,2018-01-22,3476.99,3501.36,3503.39,3475.67,217487534.0,sh000001
504,2018-01-23,3504.34,3546.5,3547.22,3504.34,238705904.0,sh000001
505,2018-01-24,3553.48,3559.47,3569.49,3527.11,252954496.0,sh000001
506,2018-01-25,3555.17,3548.31,3571.48,3528.03,243413422.0,sh000001
507,2018-01-26,3535.49,3558.13,3574.9,3534.2,222698295.0,sh000001
508,2018-01-29,3563.64,3523.0,3587.03,3510.27,236026965.0,sh000001
509,2018-01-30,3511.5,3488.01,3523.05,3484.66,186369975.0,sh000001
510,2018-01-31,3470.51,3480.83,3495.45,3454.73,207253403.0,sh000001
511,2018-02-01,3478.67,3446.98,3495.09,3424.42,260504707.0,sh000001
512,2018-02-02,3419.22,3462.08,3463.16,3388.86,208120551.0,sh000001
513,2018-02-05,3411.67,3487.5,3487.72,3406.24,217673754.0,sh000001
514,2018-02-06,3418.01,3370.65,3440.12,3364.22,280555477.0,sh000001
515,2018-02-07,3412.74,3309.26,3425.54,3304.01,260939714.0,sh000001
516,2018-02-08,3281.05,3262.05,3307.16,3225.71,201262499.0,sh000001
517,2018-02-09,3172.85,3129.85,3180.11,3062.74,256389176.0,sh000001
518,2018-02-12,3128.37,3154.13,3168.13,3113.61,153310831.0,sh000001
519,2018-02-13,3176.11,3184.96,3219.22,3176.11,151527597.0,sh000001
520,2018-02-14,3188.25,3199.16,3203.5,3171.38,100322827.0,sh000001
521,2018-02-22,3237.57,3268.56,3269.92,3234.12,138730445.0,sh000001
522,2018-02-23,3275.43,3289.02,3294.13,3258.49,145790368.0,sh000001
523,2018-02-26,3307.29,3329.57,3335.99,3281.61,188568602.0,sh000001
524,2018-02-27,3328.67,3292.07,3328.67,3284.63,174219368.0,sh000001
525,2018-02-28,3264.06,3259.41,3277.83,3239.84,151043536.0,sh000001
526,2018-03-01,3235.09,3273.75,3280.15,3228.58,159098320.0,sh000001
527,2018-03-02,3248.45,3254.53,3269.94,3242.27,150861063.0,sh000001
528,2018-03-05,3255.87,3256.93,3269.4,3236.72,144835988.0,sh000001
529,2018-03-06,3266.49,3289.64,3290.25,3243.65,195358046.0,sh000001
530,2018-03-07,3288.86,3271.67,3308.41,3264.76,168665019.0,sh000001
531,2018-03-08,3268.35,3288.41,3289.5,3261.55,149827519.0,sh000001
532,2018-03-09,3291.43,3307.17,3309.72,3283.56,168424509.0,sh000001
533,2018-03-12,3319.21,3326.7,3333.56,3313.56,206532436.0,sh000001
534,2018-03-13,3324.12,3310.24,3333.88,3307.38,177114353.0,sh000001
535,2018-03-14,3298.67,3291.38,3304.98,3287.36,157491085.0,sh000001
536,2018-03-15,3277.51,3291.11,3297.1,3273.2,148573606.0,sh000001
537,2018-03-16,3290.21,3269.88,3300.57,3269.28,141203647.0,sh000001
538,2018-03-19,3264.93,3279.25,3280.57,3251.05,137954980.0,sh000001
539,2018-03-20,3257.22,3290.64,3292.57,3252.43,139881081.0,sh000001
540,2018-03-21,3299.73,3280.95,3314.21,3268.88,168398277.0,sh000001
541,2018-03-22,3281.26,3263.48,3288.8,3242.76,150432977.0,sh000001
542,2018-03-23,3172.77,3152.76,3188.24,3110.66,275532013.0,sh000001
543,2018-03-26,3117.32,3133.72,3134.28,3091.46,186366350.0,sh000001
544,2018-03-27,3164.8,3166.65,3172.78,3143.57,189073383.0,sh000001
545,2018-03-28,3130.57,3122.29,3165.21,3117.53,163500488.0,sh000001
546,2018-03-29,3127.26,3160.53,3174.51,3098.25,170312384.0,sh000001
547,2018-03-30,3161.79,3168.9,3177.72,3152.89,154646596.0,sh000001
548,2018-04-02,3169.78,3163.18,3192.34,3159.99,177727777.0,sh000001
549,2018-04-03,3130.01,3136.63,3144.33,3119.13,152216674.0,sh000001
550,2018-04-04,3147.05,3131.11,3163.34,3128.87,146976682.0,sh000001
551,2018-04-09,3125.44,3138.29,3146.09,3110.3,139608621.0,sh000001
552,2018-04-10,3144.26,3190.32,3190.65,3139.08,168201359.0,sh000001
553,2018-04-11,3197.37,3208.08,3220.85,3191.59,175867197.0,sh000001
554,2018-04-12,3203.28,3180.16,3205.25,3177.05,148231313.0,sh000001
555,2018-04-13,3192.04,3159.05,3197.9,3155.51,127552310.0,sh000001
556,2018-04-16,3152.89,3110.65,3153.11,3096.1,154415695.0,sh000001
557,2018-04-17,3112.97,3066.8,3118.76,3064.03,147222846.0,sh000001
558,2018-04-18,3091.91,3091.4,3096.89,3041.62,159290503.0,sh000001
559,2018-04-19,3094.27,3117.38,3127.44,3090.29,160056805.0,sh000001
560,2018-04-20,3105.46,3071.54,3111.17,3065.92,155147091.0,sh000001
561,2018-04-23,3063.44,3068.01,3085.06,3045.94,131686340.0,sh000001
562,2018-04-24,3069.75,3128.93,3136.04,3069.75,162274806.0,sh000001
563,2018-04-25,3112.4,3117.97,3122.91,3107.0,127311053.0,sh000001
564,2018-04-26,3119.5,3075.03,3121.93,3067.93,133972736.0,sh000001
565,2018-04-27,3082.41,3082.23,3088.03,3049.91,131225643.0,sh000001
566,2018-05-02,3087.41,3081.18,3097.6,3064.76,134184566.0,sh000001
567,2018-05-03,3074.52,3100.86,3105.66,3056.16,139985620.0,sh000001
568,2018-05-04,3093.12,3091.03,3104.09,3086.78,118711265.0,sh000001
569,2018-05-07,3094.9,3136.64,3136.84,3091.66,138948186.0,sh000001
570,2018-05-08,3135.3,3161.5,3169.7,3134.06,146927061.0,sh000001
571,2018-05-09,3160.14,3159.15,3165.37,3145.66,122637268.0,sh000001
572,2018-05-10,3169.05,3174.41,3176.14,3155.53,133000756.0,sh000001
573,2018-05-11,3179.8,3163.26,3180.76,3162.21,130659749.0,sh000001
574,2018-05-14,3167.04,3174.03,3183.82,3163.48,129327353.0,sh000001
575,2018-05-15,3180.42,3192.12,3192.81,3164.52,124549051.0,sh000001
576,2018-05-16,3180.23,3169.57,3191.95,3166.81,130524968.0,sh000001
577,2018-05-17,3170.01,3154.28,3172.77,3148.62,113995567.0,sh000001
578,2018-05-18,3151.08,3193.3,3193.45,3144.78,136516918.0,sh000001
579,2018-05-21,3206.18,3213.84,3219.74,3203.34,164459413.0,sh000001
580,2018-05-22,3211.25,3214.35,3214.59,3192.23,144292684.0,sh000001
581,2018-05-23,3205.44,3168.96,3205.44,3168.96,157807648.0,sh000001
582,2018-05-24,3167.94,3154.65,3173.53,3152.07,124085800.0,sh000001
583,2018-05-25,3148.41,3141.3,3156.73,3131.07,128610843.0,sh000001
584,2018-05-28,3136.81,3135.08,3149.66,3115.96,128755918.0,sh000001
585,2018-05-29,3129.62,3120.46,3143.21,3112.15,135717800.0,sh000001
586,2018-05-30,3081.14,3041.44,3085.4,3041.0,155115126.0,sh000001
587,2018-05-31,3061.83,3095.47,3098.08,3054.27,140475532.0,sh000001
588,2018-06-01,3084.75,3075.14,3102.09,3059.79,129872199.0,sh000001
589,2018-06-04,3083.43,3091.19,3098.4,3076.99,114593902.0,sh000001
590,2018-06-05,3088.01,3114.21,3114.77,3080.05,118735592.0,sh000001
591,2018-06-06,3109.17,3115.18,3117.53,3103.53,120196135.0,sh000001
592,2018-06-07,3121.18,3109.5,3128.72,3105.58,127784970.0,sh000001
593,2018-06-08,3100.6,3067.15,3100.68,3053.29,134688220.0,sh000001
594,2018-06-11,3057.34,3052.78,3063.61,3037.91,108563786.0,sh000001
595,2018-06-12,3053.03,3079.8,3081.45,3034.1,113275096.0,sh000001
596,2018-06-13,3071.46,3049.8,3071.46,3044.12,119607886.0,sh000001
597,2018-06-14,3038.07,3044.16,3066.05,3032.41,115469487.0,sh000001
598,2018-06-15,3037.45,3021.9,3048.8,3008.73,144532571.0,sh000001
599,2018-06-19,2982.65,2907.82,2984.97,2871.35,230550067.0,sh000001
600,2018-06-20,2889.98,2915.73,2925.56,2872.16,144301420.0,sh000001
601,2018-06-21,2912.0,2875.81,2940.59,2872.62,154378332.0,sh000001
602,2018-06-22,2855.58,2889.76,2891.97,2837.14,126143129.0,sh000001
603,2018-06-25,2903.45,2859.34,2908.62,2857.87,121917687.0,sh000001
604,2018-06-26,2829.99,2844.51,2850.24,2803.79,125918468.0,sh000001
605,2018-06-27,2842.4,2813.18,2854.26,2798.8,129420833.0,sh000001
606,2018-06-28,2799.9,2786.9,2825.99,2782.45,118357907.0,sh000001
607,2018-06-29,2789.81,2847.42,2848.37,2782.38,125671685.0,sh000001
608,2018-07-02,2841.58,2775.56,2845.68,2756.81,137035034.0,sh000001
609,2018-07-03,2774.57,2786.89,2786.89,2722.45,142498466.0,sh000001
610,2018-07-04,2776.63,2759.13,2793.18,2754.16,123262181.0,sh000001
611,2018-07-05,2755.34,2733.88,2777.52,2727.94,129226112.0,sh000001
612,2018-07-06,2731.35,2747.23,2768.87,2691.02,136294380.0,sh000001
613,2018-07-09,2752.45,2815.11,2815.79,2752.45,121549309.0,sh000001
614,2018-07-10,2819.71,2827.63,2828.49,2800.62,117062748.0,sh000001
615,2018-07-11,2780.7,2777.77,2794.36,2752.44,126821149.0,sh000001
616,2018-07-12,2771.04,2837.66,2844.19,2771.04,146980200.0,sh000001
617,2018-07-13,2831.43,2831.18,2835.46,2818.85,117689348.0,sh000001
618,2018-07-16,2827.08,2814.04,2837.51,2804.49,107767151.0,sh000001
619,2018-07-17,2806.89,2798.13,2806.92,2774.76,105409220.0,sh000001
620,2018-07-18,2801.78,2787.26,2818.4,2786.04,120961165.0,sh000001
621,2018-07-19,2791.02,2772.55,2805.01,2764.49,114486493.0,sh000001
622,2018-07-20,2769.75,2829.27,2837.86,2753.84,145907688.0,sh000001
623,2018-07-23,2815.2,2859.54,2863.57,2809.62,173382797.0,sh000001
624,2018-07-24,2862.27,2905.56,2911.46,2862.27,229578307.0,sh000001
625,2018-07-25,2911.45,2903.65,2912.31,2894.04,167800207.0,sh000001
626,2018-07-26,2905.79,2882.23,2915.3,2875.7,168428202.0,sh000001
627,2018-07-27,2879.69,2873.59,2889.69,2864.11,146371610.0,sh000001
628,2018-07-30,2871.94,2869.05,2896.01,2850.3,151652249.0,sh000001
629,2018-07-31,2866.9,2876.4,2884.68,2854.32,118931117.0,sh000001
630,2018-08-01,2882.51,2824.53,2897.4,2823.93,149514348.0,sh000001
631,2018-08-02,2815.34,2768.02,2815.34,2726.48,174179003.0,sh000001
632,2018-08-03,2763.4,2740.44,2777.66,2740.43,127006363.0,sh000001
633,2018-08-06,2736.53,2705.16,2760.47,2692.32,129753058.0,sh000001
634,2018-08-07,2711.74,2779.37,2779.37,2696.04,149579743.0,sh000001
635,2018-08-08,2771.13,2744.07,2779.91,2741.07,147688715.0,sh000001
636,2018-08-09,2729.58,2794.38,2801.66,2726.22,151660333.0,sh000001
637,2018-08-10,2791.4,2795.31,2806.11,2777.51,121532232.0,sh000001
638,2018-08-13,2769.02,2785.87,2789.8,2742.56,127532241.0,sh000001
639,2018-08-14,2780.74,2780.96,2789.44,2766.57,109571077.0,sh000001
